timestamp,username,count_rt,text,is_retweeted,user_retweeted
2020-03-28 23:44:34,bozzo_lecloud,19,RT @mompontet: Vous avez remarqué que le pourcentage de blagues parmi les tweets sur le confinement est en train de baisser petit à petit ?…,True,mompontet
2020-03-28 23:44:03,Ddoumized,1659,"RT @didmgt: 🔴D'après @femmeactuelle Brigitte Macron vit mal son confinement c'est vrai qu'un palais avec parc, jardin et cuisiniers ca doit…",True,didmgt
2020-03-28 23:43:27,blogOZfer,19,RT @mompontet: Vous avez remarqué que le pourcentage de blagues parmi les tweets sur le confinement est en train de baisser petit à petit ?…,True,mompontet
2020-03-28 23:42:34,JsuisUnBioGosse,64,RT @arsene_kn: Quand tu n'as pas d'imprimente pour imprimer l'attestation de sortie et tu as également la flemme d'écrire voici ce que ça d…,True,arsene_kn
2020-03-28 23:42:05,JUSTE_KYLLIAN,470,RT @TheKairi78: Petit message du matin pour les couple à distance . #Confinementjour12 https://t.co/e5E0K0bRsA,True,TheKairi78
2020-03-28 23:41:09,BesoinDeJustice,106,"RT @Quoi2news: Le viseur des LBD indique-il la température maintenant ?

#Confinementjour12 https://t.co/WJIf6xmTd8",True,Quoi2news
2020-03-28 23:39:42,FROSTYZ1952,198,"RT @R_DeCastelnau: À votre tour les amis...

#confinement #CONFINEMENTJOUR12

https://t.co/jV8rIAQyCK",True,R_DeCastelnau
2020-03-28 23:38:35,_cyanure,19,"RT @NoamCartozo: Tag un pote CRADO 

#confinement #confinementjour12 #joke https://t.co/KcT7Ttz895",True,NoamCartozo
2020-03-28 23:38:25,chardounet,151,"RT @LindaKebbab: L’appât du gain et la crapulerie prolifèrent en temps de crise et de guerre. Good job aux policiers de la BAC qui, depuis…",True,LindaKebbab
2020-03-28 23:38:01,CLEMJESS44,1659,"RT @didmgt: 🔴D'après @femmeactuelle Brigitte Macron vit mal son confinement c'est vrai qu'un palais avec parc, jardin et cuisiniers ca doit…",True,didmgt
2020-03-28 23:37:32,uphold_freedom,468,"RT @W_Alhusseini: Ile de France, une des régions les plus touchées de France.... on se demande bien pourquoi :( #Covid_19 

Pandémie : Pari…",True,W_Alhusseini
2020-03-28 23:37:20,eclairmagique,64,RT @arsene_kn: Quand tu n'as pas d'imprimente pour imprimer l'attestation de sortie et tu as également la flemme d'écrire voici ce que ça d…,True,arsene_kn
2020-03-28 23:37:15,laure_durain,0,Bonne soirée #Confinementjour12 https://t.co/xHuLwY9io8,False,False
2020-03-28 23:37:14,rgxhgrg,10,"RT @BlancheurO: Allez bonne nuit les poulagas !
#ACAB #Confinementjour12 https://t.co/NDLTfSaHes",True,BlancheurO
2020-03-28 23:36:57,TIGROLASSON,19,RT @mompontet: Vous avez remarqué que le pourcentage de blagues parmi les tweets sur le confinement est en train de baisser petit à petit ?…,True,mompontet
2020-03-28 23:36:55,NINOZORE13,345,RT @flospears: #Confinementjour12 : le message d’une mère en détresse pour tous les professeurs 😂 https://t.co/H5yrBzQ0jk,True,flospears
2020-03-28 23:36:53,CSTL77,530,"RT @RemyBuisine: Un message très fort du personnel soignant devant l’Hopital Saint-Louis à Paris. Comme un SOS.

« Covid 19, on vaincra cet…",True,RemyBuisine
2020-03-28 23:36:39,odilecsr,4,"RT @Resistance2017: La Professeure #Hill epidémiologiste dit que l'on doit fabriquer ses masques soi-même et que c'est mieux que rien. 
Con…",True,Resistance2017
2020-03-28 23:36:01,hasben1020,0,#Confinementjour12 #Covid_19 #COVID19 #COVID19france https://t.co/rNDpbSdKu8,False,False
2020-03-28 23:35:57,LionelCecilio,2,RT @LuciLoveEtRock: En 2011 @LionelCecilio réalisait son rubik’s cube en direct à la télé sur @C8TV en écoutant @beatricepirate quel beau s…,True,LuciLoveEtRock
2020-03-28 23:35:35,avril_sylvie,386,RT @LindaKebbab: Des policiers malades #COVID2019 empêchés d’être confinés par leur cheffe de service. Même quand un certificat médical le…,True,LindaKebbab
2020-03-28 23:35:11,fadila91,19,RT @mompontet: Vous avez remarqué que le pourcentage de blagues parmi les tweets sur le confinement est en train de baisser petit à petit ?…,True,mompontet
2020-03-28 23:35:05,LuciLoveEtRock,2,En 2011 @LionelCecilio réalisait son rubik’s cube en direct à la télé sur @C8TV en écoutant @beatricepirate quel be… https://t.co/UrbKxMXT4m,False,https
2020-03-28 23:34:15,Gaby_Nyyga67,19,"RT @NoamCartozo: Tag un pote CRADO 

#confinement #confinementjour12 #joke https://t.co/KcT7Ttz895",True,NoamCartozo
2020-03-28 23:34:02,ellletj,319,RT @Infirmier0: M. @bompard le personnel de Carrefour Le Merlan à Marseille est en DANGER 🆘️ (Samed 28/03) #coronavirus #Confinementjour12…,True,Infirmier0
2020-03-28 23:33:39,BenmimouneZ,530,"RT @RemyBuisine: Un message très fort du personnel soignant devant l’Hopital Saint-Louis à Paris. Comme un SOS.

« Covid 19, on vaincra cet…",True,RemyBuisine
2020-03-28 23:32:54,HeliaLovegood,19,"RT @NoamCartozo: Tag un pote CRADO 

#confinement #confinementjour12 #joke https://t.co/KcT7Ttz895",True,NoamCartozo
2020-03-28 23:32:41,VictoireEugenie,468,"RT @W_Alhusseini: Ile de France, une des régions les plus touchées de France.... on se demande bien pourquoi :( #Covid_19 

Pandémie : Pari…",True,W_Alhusseini
2020-03-28 23:32:35,fayz9423,50,"RT @ClementLanot: Paris, rue de Rivoli déserte. 

#COVID19 #ConfinementJour12 https://t.co/aFZg9aPlWS",True,ClementLanot
2020-03-28 23:32:14,UltravioletteV,64,RT @arsene_kn: Quand tu n'as pas d'imprimente pour imprimer l'attestation de sortie et tu as également la flemme d'écrire voici ce que ça d…,True,arsene_kn
2020-03-28 23:30:04,vivimarmotte,12,RT @ChantalTV: 👏🏼👏🏼👏🏼👏🏼 PARIS BALCONY #OnApplaudit #travel #confinementjour12 https://t.co/0eBOkYNW4D,True,ChantalTV
2020-03-28 23:29:41,SylviaB03186087,386,RT @LindaKebbab: Des policiers malades #COVID2019 empêchés d’être confinés par leur cheffe de service. Même quand un certificat médical le…,True,LindaKebbab
2020-03-28 23:29:34,compte_goutte,530,"RT @RemyBuisine: Un message très fort du personnel soignant devant l’Hopital Saint-Louis à Paris. Comme un SOS.

« Covid 19, on vaincra cet…",True,RemyBuisine
2020-03-28 23:29:28,Gigi1312Jamila,319,RT @Infirmier0: M. @bompard le personnel de Carrefour Le Merlan à Marseille est en DANGER 🆘️ (Samed 28/03) #coronavirus #Confinementjour12…,True,Infirmier0
2020-03-28 23:29:11,OBoutry,176,RT @simonlouvet_: La bonne nouvelle : le désespoir des Français ne les pousse pas à acheter des Prince goût vanille. #OnApplaudit #Confinem…,True,simonlouvet_
2020-03-28 23:29:03,Hawkeyes_M,0,#theact Tu prends clairement conscience qu'il y a des parents hyper dangereux sur cette planète. Cette histoire est… https://t.co/PZ4haQZ6mm,False,False
2020-03-28 23:28:18,ziyaderlen,319,RT @Infirmier0: M. @bompard le personnel de Carrefour Le Merlan à Marseille est en DANGER 🆘️ (Samed 28/03) #coronavirus #Confinementjour12…,True,Infirmier0
2020-03-28 23:28:01,JosiMoha,19,RT @mompontet: Vous avez remarqué que le pourcentage de blagues parmi les tweets sur le confinement est en train de baisser petit à petit ?…,True,mompontet
2020-03-28 23:27:56,GAB63096514,37,"RT @nrenard75: @ChtiKiff69 Faut la comprendre cette pauvre Brigitte Macron confinée dans 375 pièces dont 300 m2 d'appartements privés et 1,…",True,nrenard75
2020-03-28 23:27:16,mompontet,19,Vous avez remarqué que le pourcentage de blagues parmi les tweets sur le confinement est en train de baisser petit… https://t.co/DFkFVdFweF,False,False
2020-03-28 23:27:02,barbara_p17,317,"RT @ClementLanot: Paris, #ConfinementJour12

Les parisiens s’organisent pour faire leurs courses presque normalement malgré le #COVID19 htt…",True,ClementLanot
2020-03-28 23:26:46,Garlyle80,198,"RT @R_DeCastelnau: À votre tour les amis...

#confinement #CONFINEMENTJOUR12

https://t.co/jV8rIAQyCK",True,R_DeCastelnau
2020-03-28 23:25:58,GautierPOZO,19,"RT @NoamCartozo: Tag un pote CRADO 

#confinement #confinementjour12 #joke https://t.co/KcT7Ttz895",True,NoamCartozo
2020-03-28 23:25:49,serge770,468,"RT @W_Alhusseini: Ile de France, une des régions les plus touchées de France.... on se demande bien pourquoi :( #Covid_19 

Pandémie : Pari…",True,W_Alhusseini
2020-03-28 23:25:24,pharaondubitume,530,"RT @RemyBuisine: Un message très fort du personnel soignant devant l’Hopital Saint-Louis à Paris. Comme un SOS.

« Covid 19, on vaincra cet…",True,RemyBuisine
2020-03-28 23:25:20,JaamesLea,449,"RT @sararobe93: ce qui est important c'est ce ""Non Non!"" justement..
#COVID19france #COVID19 #coronavirus #confinement #Confinementjour12…",True,sararobe93
2020-03-28 23:24:53,agoratheora71,386,RT @LindaKebbab: Des policiers malades #COVID2019 empêchés d’être confinés par leur cheffe de service. Même quand un certificat médical le…,True,LindaKebbab
2020-03-28 23:23:55,jeannemg,26,"RT @ClementLanot: Un ❤️ géant pour ceux qui luttent contre le #Covid_19 sur un hôtel @Accor 

Plusieurs milliers de lits sont mis à disposi…",True,ClementLanot
2020-03-28 23:23:52,CatherineTanni2,1659,"RT @didmgt: 🔴D'après @femmeactuelle Brigitte Macron vit mal son confinement c'est vrai qu'un palais avec parc, jardin et cuisiniers ca doit…",True,didmgt
2020-03-28 23:23:39,l_Romain_S,322,"RT @AllanBARTE: Quoiiiii ?

""Pour le couple Macron, rester confinés ne serait pas chose aisée. Ainsi, Emmanuel et Brigitte Macron vivraient…",True,AllanBARTE
2020-03-28 23:23:33,ARNOGUY,198,"RT @R_DeCastelnau: À votre tour les amis...

#confinement #CONFINEMENTJOUR12

https://t.co/jV8rIAQyCK",True,R_DeCastelnau
2020-03-28 23:22:48,citoyenne_terre,317,"RT @ClementLanot: Paris, #ConfinementJour12

Les parisiens s’organisent pour faire leurs courses presque normalement malgré le #COVID19 htt…",True,ClementLanot
2020-03-28 23:22:46,Marcolachipo,198,"RT @R_DeCastelnau: À votre tour les amis...

#confinement #CONFINEMENTJOUR12

https://t.co/jV8rIAQyCK",True,R_DeCastelnau
2020-03-28 23:22:46,PaulineAle,0,"Update #Confinementjour12 : avant, il y a donc l’étape tachycardie💗 https://t.co/B1pkdPq5wY",False,False
2020-03-28 23:22:46,myrtille751,15,"RT @marclandre: Pandémie ou pas, la CGT reste droite dans ses bottes et maintient sa guerre contre @EmmanuelMacron...

#COVID19
#CONFINEMEN…",True,marclandre
2020-03-28 23:22:30,UltravioletteV,176,RT @simonlouvet_: La bonne nouvelle : le désespoir des Français ne les pousse pas à acheter des Prince goût vanille. #OnApplaudit #Confinem…,True,simonlouvet_
2020-03-28 23:22:05,Caulaincourt2,198,"RT @R_DeCastelnau: À votre tour les amis...

#confinement #CONFINEMENTJOUR12

https://t.co/jV8rIAQyCK",True,R_DeCastelnau
2020-03-28 23:21:52,agoratheora71,5,"RT @docteurmasque: Que penser de la CGT qui a déposé un préavis de grève dans les transports pour avril?
#martinez prend le risque de dimin…",True,docteurmasque
2020-03-28 23:21:52,vivimarmotte,57,"RT @ClementLanot: Des policiers applaudissent les soignants de Clamart qui luttent contre le #COVID2019 #CoronavirusFrance 

#OnApplaudit…",True,ClementLanot
2020-03-28 23:21:20,BtLamia,0,"Si vous pensez avoir touché le fond, jviens d'installer les sims : mon premier sims est maléfique et prend son pied… https://t.co/a2MEvYGKDn",False,False
2020-03-28 23:20:56,insoumisCbv,1659,"RT @didmgt: 🔴D'après @femmeactuelle Brigitte Macron vit mal son confinement c'est vrai qu'un palais avec parc, jardin et cuisiniers ca doit…",True,didmgt
2020-03-28 23:20:43,Atheepratiquant,322,"RT @AllanBARTE: Quoiiiii ?

""Pour le couple Macron, rester confinés ne serait pas chose aisée. Ainsi, Emmanuel et Brigitte Macron vivraient…",True,AllanBARTE
2020-03-28 23:20:37,Legrandsoir1,37,"RT @nrenard75: @ChtiKiff69 Faut la comprendre cette pauvre Brigitte Macron confinée dans 375 pièces dont 300 m2 d'appartements privés et 1,…",True,nrenard75
2020-03-28 23:20:20,EllalalalaleR,322,"RT @AllanBARTE: Quoiiiii ?

""Pour le couple Macron, rester confinés ne serait pas chose aisée. Ainsi, Emmanuel et Brigitte Macron vivraient…",True,AllanBARTE
2020-03-28 23:19:27,ChloeGuilhem,530,"RT @RemyBuisine: Un message très fort du personnel soignant devant l’Hopital Saint-Louis à Paris. Comme un SOS.

« Covid 19, on vaincra cet…",True,RemyBuisine
2020-03-28 23:19:14,lacasadehka,0,"Pire que des chiens enragés🤬, doit-on vous rappelez qu’on est France🇫🇷, aller dans le 16ème vous attaquez à ceux qu… https://t.co/MpcUN8YK5U",False,False
2020-03-28 23:18:11,BllMishka,319,RT @Infirmier0: M. @bompard le personnel de Carrefour Le Merlan à Marseille est en DANGER 🆘️ (Samed 28/03) #coronavirus #Confinementjour12…,True,Infirmier0
2020-03-28 23:17:59,LordZozK,470,RT @TheKairi78: Petit message du matin pour les couple à distance . #Confinementjour12 https://t.co/e5E0K0bRsA,True,TheKairi78
2020-03-28 23:17:47,_serres,317,"RT @ClementLanot: Paris, #ConfinementJour12

Les parisiens s’organisent pour faire leurs courses presque normalement malgré le #COVID19 htt…",True,ClementLanot
2020-03-28 23:17:45,vivimarmotte,2,"RT @CThiakane: #OnApplaudit, un vrai rituel ! Aujourd’hui av des Gobelins #Paris5 il y avait particulièrement de l’ambiance, comme un samed…",True,CThiakane
2020-03-28 23:17:36,Jadicilious,64,RT @arsene_kn: Quand tu n'as pas d'imprimente pour imprimer l'attestation de sortie et tu as également la flemme d'écrire voici ce que ça d…,True,arsene_kn
2020-03-28 23:17:20,ClaudeClerc,198,"RT @R_DeCastelnau: À votre tour les amis...

#confinement #CONFINEMENTJOUR12

https://t.co/jV8rIAQyCK",True,R_DeCastelnau
2020-03-28 23:16:58,FromCaenToParis,1,"RT @CyrilouDeluxe: Nous n'avons pas peur du virus, car nous sommes le virus

#Confinementjour12
#Confinementjour13
#COVID19
#Covid_19
#Chan…",True,CyrilouDeluxe
2020-03-28 23:16:48,RetweetEtVote,386,RT @LindaKebbab: Des policiers malades #COVID2019 empêchés d’être confinés par leur cheffe de service. Même quand un certificat médical le…,True,LindaKebbab
2020-03-28 23:16:05,Mazeias60,1659,"RT @didmgt: 🔴D'après @femmeactuelle Brigitte Macron vit mal son confinement c'est vrai qu'un palais avec parc, jardin et cuisiniers ca doit…",True,didmgt
2020-03-28 23:15:33,CharleneCoeurd1,317,"RT @ClementLanot: Paris, #ConfinementJour12

Les parisiens s’organisent pour faire leurs courses presque normalement malgré le #COVID19 htt…",True,ClementLanot
2020-03-28 23:15:01,adonisdu83,317,"RT @ClementLanot: Paris, #ConfinementJour12

Les parisiens s’organisent pour faire leurs courses presque normalement malgré le #COVID19 htt…",True,ClementLanot
2020-03-28 23:14:55,GirardonPauline,530,"RT @RemyBuisine: Un message très fort du personnel soignant devant l’Hopital Saint-Louis à Paris. Comme un SOS.

« Covid 19, on vaincra cet…",True,RemyBuisine
2020-03-28 23:14:21,Mpassy_JR,11,RT @LePoint: « Les 15 premiers jours d'avril seront encore plus difficiles que les 15 jours » écoulés. (@EPhilippePM) https://t.co/ttKV42XI…,True,LePoint
2020-03-28 23:14:07,Mpassy_JR,20,RT @LePoint: EN DIRECT. #Coronavirus : la Russie ferme totalement ses frontières dès lundi https://t.co/ttKV42XIZg #Confinementjour12 https…,True,LePoint
2020-03-28 23:14:01,Mpassy_JR,112,RT @LePoint: 🔴 EN DIRECT. #Coronavirus : la France commande un milliard de masques à la Chine https://t.co/ttKV42XIZg #Confinementjour12 ht…,True,LePoint
2020-03-28 23:13:38,Mpassy_JR,30,RT @LePoint: Coronavirus : une nouvelle étude de Didier Raoult sur la chloroquine https://t.co/R7C1ZZVf4F #Confinementjour12,True,LePoint
2020-03-28 23:13:34,Mpassy_JR,65,RT @LePoint: « L’épouse du président vit ce retranchement avec difficulté » https://t.co/xYzK2omtPA #Confinementjour12,True,LePoint
2020-03-28 23:12:39,charley13011,319,RT @Infirmier0: M. @bompard le personnel de Carrefour Le Merlan à Marseille est en DANGER 🆘️ (Samed 28/03) #coronavirus #Confinementjour12…,True,Infirmier0
2020-03-28 23:11:23,CanalOblik,198,"RT @R_DeCastelnau: À votre tour les amis...

#confinement #CONFINEMENTJOUR12

https://t.co/jV8rIAQyCK",True,R_DeCastelnau
2020-03-28 23:10:53,haikem_nora,198,"RT @R_DeCastelnau: À votre tour les amis...

#confinement #CONFINEMENTJOUR12

https://t.co/jV8rIAQyCK",True,R_DeCastelnau
2020-03-28 23:10:47,ROlympiades,0,"@DamienDole Vu aussi depuis les Olympiades 🤷‍♀️ 
#OnApplaudit #Confinementjour12 https://t.co/jpcZsFkSRw",False,https
2020-03-28 23:10:44,jeannegravina,530,"RT @RemyBuisine: Un message très fort du personnel soignant devant l’Hopital Saint-Louis à Paris. Comme un SOS.

« Covid 19, on vaincra cet…",True,RemyBuisine
2020-03-28 23:09:47,JPFOTOGRAFOSS,530,"RT @RemyBuisine: Un message très fort du personnel soignant devant l’Hopital Saint-Louis à Paris. Comme un SOS.

« Covid 19, on vaincra cet…",True,RemyBuisine
2020-03-28 23:09:02,Objos1,198,"RT @R_DeCastelnau: À votre tour les amis...

#confinement #CONFINEMENTJOUR12

https://t.co/jV8rIAQyCK",True,R_DeCastelnau
2020-03-28 23:08:43,Missdoudou81,0,J’ai faillit me faire embarquer par les flics à cause de mon chat 🤦🏻‍♀️ #Covid_19 #StayAtHome #Confinementjour12,False,False
2020-03-28 23:08:26,cappelliot495,64,RT @arsene_kn: Quand tu n'as pas d'imprimente pour imprimer l'attestation de sortie et tu as également la flemme d'écrire voici ce que ça d…,True,arsene_kn
2020-03-28 23:07:07,WilStitch,4,"RT @1_Paulo_1: Envoyez les nudes, je fais de l'hyposeximie. #Confinementjour12",True,1_Paulo_1
2020-03-28 23:07:07,marcgari1,198,"RT @R_DeCastelnau: À votre tour les amis...

#confinement #CONFINEMENTJOUR12

https://t.co/jV8rIAQyCK",True,R_DeCastelnau
2020-03-28 23:06:51,FouqueLogan,470,RT @TheKairi78: Petit message du matin pour les couple à distance . #Confinementjour12 https://t.co/e5E0K0bRsA,True,TheKairi78
2020-03-28 23:06:32,PorcinetteLouis,386,RT @LindaKebbab: Des policiers malades #COVID2019 empêchés d’être confinés par leur cheffe de service. Même quand un certificat médical le…,True,LindaKebbab
2020-03-28 23:06:07,b_michelj,7,"RT @MaelRodolphe: #COVID19france 
#Confinementjour12 #Covid_19 

Et si notre salut venait de la #Guadeloupe 

👇🏿👇🏿👇🏿👇🏿👇🏿👇🏿👇🏿👇🏿👇🏿👇🏿👇🏿
Ci-joi…",True,MaelRodolphe
2020-03-28 23:05:54,oiseaudenight,0,le confinement m’a un peu fait perdre la tête mais je viens d’avoir mon ex au tel et je suis bien redescendu sur te… https://t.co/rqYHUCtcAt,False,False
2020-03-28 23:04:26,aniciumpc,151,"RT @LindaKebbab: L’appât du gain et la crapulerie prolifèrent en temps de crise et de guerre. Good job aux policiers de la BAC qui, depuis…",True,LindaKebbab
2020-03-28 23:04:13,EosFreya,530,"RT @RemyBuisine: Un message très fort du personnel soignant devant l’Hopital Saint-Louis à Paris. Comme un SOS.

« Covid 19, on vaincra cet…",True,RemyBuisine
2020-03-28 23:04:05,lasmeso,1659,"RT @didmgt: 🔴D'après @femmeactuelle Brigitte Macron vit mal son confinement c'est vrai qu'un palais avec parc, jardin et cuisiniers ca doit…",True,didmgt
2020-03-28 23:03:28,CommeUnSoninke,10,"RT @MohamedNouar: Le devin.
#Confinementjour12 https://t.co/xQyoqvlDZ8",True,MohamedNouar
2020-03-28 23:03:20,Corentin_mo,322,"RT @AllanBARTE: Quoiiiii ?

""Pour le couple Macron, rester confinés ne serait pas chose aisée. Ainsi, Emmanuel et Brigitte Macron vivraient…",True,AllanBARTE
2020-03-28 23:02:14,4296f5e40d5c496,1659,"RT @didmgt: 🔴D'après @femmeactuelle Brigitte Macron vit mal son confinement c'est vrai qu'un palais avec parc, jardin et cuisiniers ca doit…",True,didmgt
2020-03-28 23:01:47,Raphaeluka,530,"RT @RemyBuisine: Un message très fort du personnel soignant devant l’Hopital Saint-Louis à Paris. Comme un SOS.

« Covid 19, on vaincra cet…",True,RemyBuisine
2020-03-28 23:01:08,vladogb,0,"🚨 Les Franciliens vont-ils avoir droit à un deuxième mois de Navigo gratuit, après décembre ? 👀⬇️… https://t.co/t6GNXV5yfR",False,False
2020-03-28 23:01:04,IiRapace,470,RT @TheKairi78: Petit message du matin pour les couple à distance . #Confinementjour12 https://t.co/e5E0K0bRsA,True,TheKairi78
2020-03-28 23:00:51,Basile061,530,"RT @RemyBuisine: Un message très fort du personnel soignant devant l’Hopital Saint-Louis à Paris. Comme un SOS.

« Covid 19, on vaincra cet…",True,RemyBuisine
2020-03-28 23:00:28,AlixLoiseleurdl,6,RT @EliPhilippe: Ce charmant dessin de Sylvia Plath pour entamer ce #Confinementjour12 et pour souhaiter beaucoup de courage à celles et ce…,True,EliPhilippe
2020-03-28 23:00:25,maeleamanche,386,RT @LindaKebbab: Des policiers malades #COVID2019 empêchés d’être confinés par leur cheffe de service. Même quand un certificat médical le…,True,LindaKebbab
2020-03-28 23:00:21,StordeurMargue2,1659,"RT @didmgt: 🔴D'après @femmeactuelle Brigitte Macron vit mal son confinement c'est vrai qu'un palais avec parc, jardin et cuisiniers ca doit…",True,didmgt
2020-03-28 23:00:13,Start_bitching,530,"RT @RemyBuisine: Un message très fort du personnel soignant devant l’Hopital Saint-Louis à Paris. Comme un SOS.

« Covid 19, on vaincra cet…",True,RemyBuisine
2020-03-28 22:59:47,NicoleDelepine,31,"RT @_GaetanBertrand: #MurDe20h
Samedi 28/03/20 #confinementjour12

« Ne sacrifiez pas nos anciens

Du matériel et des moyens pour les soign…",True,_GaetanBertrand
2020-03-28 22:57:47,JcSharky034,468,"RT @W_Alhusseini: Ile de France, une des régions les plus touchées de France.... on se demande bien pourquoi :( #Covid_19 

Pandémie : Pari…",True,W_Alhusseini
2020-03-28 22:57:31,Mabsou1,322,"RT @AllanBARTE: Quoiiiii ?

""Pour le couple Macron, rester confinés ne serait pas chose aisée. Ainsi, Emmanuel et Brigitte Macron vivraient…",True,AllanBARTE
