timestamp,username,count_rt,text,is_retweeted,user_retweeted
2020-03-30 23:57:11,jeremyls22,56,"RT @fredvanlong: Y'a 0 vanne, le voisin est venu sonner et pense vraiment que c'est moi le responsable. 

Il a cru que j'étais tellement en…",True,fredvanlong
2020-03-30 23:57:00,Chani_Bayle,458,RT @R_DeCastelnau: Non mais le culot de ce pitre ! Qui a été un militant actif et appointé de la destruction néolibérale des grands service…,True,R_DeCastelnau
2020-03-30 23:56:43,winstonjo,591,"RT @LePoint: « Je ne comprends pas que le professeur Raoult qui indique que la chloroquine est utile dès les premiers symptômes [...], se r…",True,LePoint
2020-03-30 23:56:10,Guillau20165823,0,Nous y voilà 😥😔🌏🙏🔔 #ConfinementJour14 #Covid_19 #COVID19 #TuVasCraquer #RestezChezVous https://t.co/ktI7sJADBj,False,False
2020-03-30 23:55:45,BiggyBossB,482,RT @Mac_Flory: #ConfinementJour14 Il y a eu du retard dans les mesures de confinement. https://t.co/6NDvl0OYa5,True,Mac_Flory
2020-03-30 23:55:26,davidMT69,12,"RT @SidneyAzoulay: Alors qu'il s'essuyait, j'entendais l'Italien chanter Gold derrière la porte des toilettes :
🎶 Un peu plus près des étoi…",True,SidneyAzoulay
2020-03-30 23:54:21,MMA_Marignane,374,RT @lafranceisback: Éric Zemmour : « Les Italiens se sont sentis abandonnés par les autres pays européens. Et à juste titre. Sibeth Ndiaye…,True,lafranceisback
2020-03-30 23:53:30,JeanneretSimon,56,"RT @fredvanlong: Y'a 0 vanne, le voisin est venu sonner et pense vraiment que c'est moi le responsable. 

Il a cru que j'étais tellement en…",True,fredvanlong
2020-03-30 23:52:18,Matthieu_Mogade,104,"RT @LePoint: EN DIRECT. « Il y a de bonnes chances que cela puisse avoir un énorme impact, ce serait un don du ciel si ça marchait », a déc…",True,LePoint
2020-03-30 23:51:01,ChanthanThip,546,"RT @Infirmier0: Le cri d'alarme d'une soignante (Silvina B. ) @olivierveran #Covid_19 #coronavirus #ConfinementJour14 
#COVID19 #Macron #Fr…",True,Infirmier0
2020-03-30 23:50:59,greatestdayy,482,RT @Mac_Flory: #ConfinementJour14 Il y a eu du retard dans les mesures de confinement. https://t.co/6NDvl0OYa5,True,Mac_Flory
2020-03-30 23:50:20,StormsBig,482,RT @Mac_Flory: #ConfinementJour14 Il y a eu du retard dans les mesures de confinement. https://t.co/6NDvl0OYa5,True,Mac_Flory
2020-03-30 23:49:36,ectrab,482,RT @Mac_Flory: #ConfinementJour14 Il y a eu du retard dans les mesures de confinement. https://t.co/6NDvl0OYa5,True,Mac_Flory
2020-03-30 23:49:33,CLEMJESS44,546,"RT @Infirmier0: Le cri d'alarme d'une soignante (Silvina B. ) @olivierveran #Covid_19 #coronavirus #ConfinementJour14 
#COVID19 #Macron #Fr…",True,Infirmier0
2020-03-30 23:48:06,SarreaIza,1,RT @_Solay_: #alafinduconfinement tous les mecs qui se font des Check à rallonge la avec des rotations etc... obligé y’en aura un des deux…,True,_Solay_
2020-03-30 23:47:59,BRAN0VA,546,"RT @Infirmier0: Le cri d'alarme d'une soignante (Silvina B. ) @olivierveran #Covid_19 #coronavirus #ConfinementJour14 
#COVID19 #Macron #Fr…",True,Infirmier0
2020-03-30 23:47:42,off_cock,6,"RT @fckinStardust: #ConfinementJour14, Beyoncé &amp; Jay Z with some pot de fleurs vibes 👌🏽🌻 https://t.co/nmdF1x2i4c",True,fckinStardust
2020-03-30 23:45:59,gilles_32,546,"RT @Infirmier0: Le cri d'alarme d'une soignante (Silvina B. ) @olivierveran #Covid_19 #coronavirus #ConfinementJour14 
#COVID19 #Macron #Fr…",True,Infirmier0
2020-03-30 23:45:47,PhilippeGUTTER1,5,"RT @mathildemaulat: ""Sachez, Monsieur le Président, que nous ne laisserons plus nous voler notre vie..."" : la Lettre d’Annie Ernaux 

#Conf…",True,mathildemaulat
2020-03-30 23:43:53,fi_noisylegrand,92,RT @LachaudB: Confiner la population est le résultat d'une politique désastreuse. Préparer la sortie est une nécessité. Pour éviter de repr…,True,LachaudB
2020-03-30 23:43:48,PENGOV2,546,"RT @Infirmier0: Le cri d'alarme d'une soignante (Silvina B. ) @olivierveran #Covid_19 #coronavirus #ConfinementJour14 
#COVID19 #Macron #Fr…",True,Infirmier0
2020-03-30 23:43:28,FloFloF1,482,RT @Mac_Flory: #ConfinementJour14 Il y a eu du retard dans les mesures de confinement. https://t.co/6NDvl0OYa5,True,Mac_Flory
2020-03-30 23:43:24,olenkakaktus,591,"RT @LePoint: « Je ne comprends pas que le professeur Raoult qui indique que la chloroquine est utile dès les premiers symptômes [...], se r…",True,LePoint
2020-03-30 23:43:10,Jamesigg33,373,RT @Infirmier0: Excellent ça résume notre situation actuelle. @raoult_didier #Covid_19 #COVID19 #KarineLacombe #coronavirus #ConfinementJou…,True,Infirmier0
2020-03-30 23:42:31,Nonoxyakoi,482,RT @Mac_Flory: #ConfinementJour14 Il y a eu du retard dans les mesures de confinement. https://t.co/6NDvl0OYa5,True,Mac_Flory
2020-03-30 23:42:21,Wazaaaaaaaah,345,"RT @alancelin: ""Ceux dont, naguère, vous avez dit qu’ils n’étaient rien, sont maintenant tout.""

Annie Ernaux s'adresse à Macron 

#Confine…",True,alancelin
2020-03-30 23:41:44,BarbeauLyse,546,"RT @Infirmier0: Le cri d'alarme d'une soignante (Silvina B. ) @olivierveran #Covid_19 #coronavirus #ConfinementJour14 
#COVID19 #Macron #Fr…",True,Infirmier0
2020-03-30 23:40:42,mehdidu473,482,RT @Mac_Flory: #ConfinementJour14 Il y a eu du retard dans les mesures de confinement. https://t.co/6NDvl0OYa5,True,Mac_Flory
